gait,standing,sitting
0.006000,-0.006800,
0.005200,-0.009800,
0.000700,-0.008300,
-0.000800,-0.004600,
-0.003000,0.001500,
-0.005300,0.003000,
-0.004600,0.001500,
-0.002300,0.003700,
-0.005300,0.004500,
-0.005300,0.003000,
-0.003800,0.000700,
-0.000800,0.002200,
0.001500,0.001500,
0.001500,0.001500,
0.005200,0.002200,
0.010500,0.003000,
0.009700,0.006700,
0.007500,0.006700,
0.008200,0.004500,
0.005200,0.004500,
0.001500,0.002200,
0.000000,0.000700,
0.000700,-0.000800,
0.001500,-0.000800,
0.003000,-0.001500,
0.003000,-0.000800,
0.003000,-0.000800,
0.003700,-0.002300,
0.003000,-0.004600,
0.003000,-0.006000,
0.000700,-0.005300,
-0.002300,-0.005300,
-0.001500,-0.003000,
-0.003000,-0.002300,
-0.004600,0.000700,
-0.004600,0.001500,
-0.003800,0.000000,
-0.003800,-0.000800,
-0.002300,-0.001500,
-0.003000,0.001500,
-0.003000,0.003700,
-0.003800,0.005200,
-0.006000,0.005200,
-0.004600,0.004500,
-0.006000,0.004500,
-0.004600,0.003000,
-0.003000,0.004500,
-0.002300,0.003700,
-0.000800,0.003000,
-0.000800,0.002200,
-0.000800,0.001500,
-0.000800,0.000000,
-0.001500,0.000700,
-0.003000,-0.000800,
-0.003000,-0.001500,
-0.003800,-0.002300,
-0.001500,-0.003000,
-0.000800,-0.003000,
0.001500,-0.006800,
0.003700,-0.007500,
0.003700,-0.006800,
0.004500,-0.004600,
0.003700,-0.005300,
0.003000,-0.004600,
0.002200,-0.004600,
0.000700,-0.004600,
-0.000800,0.000700,
0.001500,0.002200,
0.003000,0.003000,
0.003700,0.001500,
0.003000,0.001500,
0.003700,0.001500,
0.004500,0.001500,
0.004500,0.000700,
0.005200,-0.001500,
0.004500,-0.000800,
0.003700,-0.001500,
0.003000,-0.002300,
0.003000,-0.002300,
0.003000,-0.000800,
0.000000,0.001500,
-0.001500,0.003000,
-0.003000,0.003000,
-0.005300,0.000700,
-0.005300,0.000000,
-0.003800,-0.001500,
0.000700,-0.004600,
0.001500,-0.004600,
0.003000,-0.005300,
0.003700,-0.006000,
0.003000,-0.001500,
0.000700,-0.003000,
-0.001500,-0.002300,
-0.002300,0.001500,
-0.002300,0.003000,
-0.004600,0.003000,
-0.005300,0.000700,
-0.003000,0.000700,
-0.001500,0.003000,
0.000000,0.003700,
0.001500,0.003000,
0.000000,0.001500,
0.000000,0.002200,
0.000000,0.003000,
0.000700,0.003000,
0.001500,0.000700,
0.003000,0.001500,
0.003000,0.003000,
0.003000,0.005200,
0.003000,0.004500,
0.001500,0.002200,
0.001500,0.002200,
0.000700,0.000700,
-0.001500,0.002200,
-0.003000,0.003000,
-0.005300,-0.001500,
-0.008300,-0.004600,
-0.006800,-0.004600,
-0.004600,-0.006000,
-0.003000,-0.003000,
-0.000800,-0.000800,
-0.000800,-0.000800,
-0.000800,-0.001500,
-0.000800,-0.001500,
0.001500,-0.000800,
0.001500,-0.002300,
0.000000,-0.003000,
0.000000,-0.003000,
-0.000800,-0.003000,
0.003000,-0.001500,
0.002200,-0.003000,
0.000700,-0.003000,
-0.000800,-0.001500,
-0.000800,0.003000,
-0.001500,0.003000,
-0.003000,0.001500,
-0.003000,0.002200,
-0.001500,0.003000,
-0.001500,0.001500,
-0.003000,0.001500,
-0.002300,0.000700,
-0.003800,0.001500,
-0.002300,0.001500,
-0.001500,0.004500,
0.000000,0.003700,
0.000700,0.001500,
0.000700,0.001500,
0.001500,0.000700,
0.000700,0.002200,
0.000700,0.002200,
-0.000800,0.001500,
0.000700,0.003000,
0.003000,0.003000,
0.001500,0.002200,
0.000700,0.002200,
0.000700,0.000000,
-0.000800,-0.000800,
-0.001500,-0.001500,
0.001500,-0.005300,
0.001500,-0.005300,
0.003700,-0.006800,
0.006000,-0.006800,
0.005200,-0.007500,
0.008200,-0.006000,
0.009700,-0.003800,
0.006700,-0.001500,
0.003700,-0.001500,
0.001500,-0.001500,
0.000700,-0.000800,
0.000700,-0.000800,
-0.003000,0.001500,
-0.004600,0.003000,
-0.003000,0.004500,
-0.004600,0.007500,
-0.005300,0.004500,
-0.007500,0.001500,
-0.006800,0.000700,
-0.005300,-0.000800,
-0.003800,-0.000800,
-0.003000,0.000000,
-0.003000,0.000000,
-0.003000,-0.003000,
-0.003000,-0.004600,
-0.003000,-0.003000,
-0.001500,-0.000800,
-0.003000,-0.000800,
-0.001500,0.001500,
0.000000,0.001500,
0.000000,0.001500,
0.000700,0.002200,
0.004500,0.003000,
0.005200,0.000700,
0.005200,-0.002300,
0.006700,-0.001500,
0.004500,-0.001500,
0.004500,-0.003000,
0.003000,-0.001500,
0.003000,0.002200,
0.001500,0.004500,
0.001500,0.005200,
0.003000,0.004500,
0.001500,0.005200,
0.000700,0.005200,
0.000700,0.003700,
0.001500,0.000700,
0.000700,-0.001500,
0.000000,-0.002300,
-0.001500,0.000000,
-0.001500,0.003000,
-0.000800,0.001500,
0.000000,-0.000800,
-0.004600,-0.002300,
-0.004600,-0.005300,
-0.003000,-0.004600,
-0.003000,-0.004600,
0.000700,-0.004600,
-0.000800,-0.003800,
-0.004600,-0.004600,
-0.005300,-0.003000,
-0.005300,-0.001500,
-0.003000,-0.002300,
-0.000800,-0.000800,
0.000000,-0.001500,
-0.000800,0.000000,
-0.001500,0.001500,
-0.003000,0.000700,
-0.000800,0.002200,
0.001500,0.003000,
0.000000,0.003000,
0.000700,0.002200,
0.000000,0.000700,
-0.000800,0.000700,
0.000000,-0.001500,
0.000700,-0.000800,
0.004500,0.000000,
0.004500,-0.000800,
0.003000,-0.000800,
0.001500,-0.001500,
-0.001500,-0.001500,
-0.003000,-0.001500,
-0.001500,0.000700,
0.000700,0.000700,
-0.000800,0.000000,
-0.002300,0.002200,
-0.003000,0.004500,
-0.002300,0.004500,
-0.001500,0.003000,
-0.000800,-0.000800,
-0.000800,-0.000800,
-0.000800,0.000700,
0.000700,-0.000800,
0.002200,-0.000800,
0.003000,0.000000,
0.002200,-0.000800,
0.000700,0.001500,
0.003000,0.003000,
0.003700,0.003000,
0.003000,0.003000,
0.006700,0.003700,
0.004500,0.004500,
0.000000,0.003000,
-0.001500,0.001500,
-0.003000,-0.000800,
-0.002300,-0.000800,
-0.001500,0.000700,
-0.001500,-0.000800,
0.001500,-0.001500,
0.002200,-0.003000,
0.003000,-0.005300,
0.005200,-0.004600,
0.005200,-0.001500,
0.005200,-0.001500,
0.004500,-0.001500,
0.003000,-0.000800,
0.004500,-0.000800,
0.001500,0.001500,
0.000700,0.002200,
0.003000,0.001500,
0.003000,0.000700,
0.001500,0.001500,
-0.000800,0.001500,
-0.000800,0.000700,
-0.001500,0.003000,
-0.003000,0.003000,
-0.001500,0.000700,
-0.001500,-0.003000,
0.000700,-0.006000,
0.003000,-0.003800,
0.002200,-0.000800,
0.000700,0.000000,
0.000000,0.001500,
-0.001500,-0.001500,
-0.003000,-0.001500,
0.000700,-0.002300,
-0.003000,-0.003800,
-0.005300,-0.003000,
-0.004600,-0.001500,
-0.003800,0.001500,
-0.002300,0.001500,
-0.003000,0.003000,
-0.003800,0.001500,
-0.001500,0.000700,
0.003000,0.002200,
0.005200,0.001500,
0.005200,0.002200,
0.003700,0.000700,
0.003000,0.001500,
0.001500,-0.000800,
0.003000,-0.005300,
0.000700,-0.006000,
-0.000800,-0.005300,
-0.002300,-0.003000,
-0.005300,-0.000800,
-0.004600,0.000700,
-0.007500,0.001500,
-0.008300,0.001500,
-0.009100,0.000000,
-0.006800,0.000700,
-0.005300,0.000700,
-0.005300,-0.000800,
-0.003000,-0.001500,
-0.000800,-0.001500,
0.000000,-0.001500,
0.000700,-0.000800,
0.000000,0.000000,
0.000700,0.000700,
0.004500,0.002200,
0.004500,0.003000,
0.003700,0.001500,
0.009000,0.000700,
0.010500,0.000700,
0.007500,0.000000,
0.009700,0.000700,
0.009700,0.001500,
0.007500,0.003000,
0.006700,0.003000,
0.003700,0.001500,
0.003000,0.001500,
0.003000,0.001500,
-0.001500,0.003000,
-0.006800,0.003700,
-0.008300,0.003000,
-0.007500,0.005200,
-0.009100,0.004500,
-0.009100,0.003700,
-0.004600,0.004500,
-0.003800,0.001500,
-0.004600,0.000700,
-0.003000,0.000000,
-0.003800,-0.001500,
-0.001500,-0.002300,
0.001500,-0.005300,
0.002200,-0.004600,
0.001500,-0.003000,
0.000000,-0.004600,
0.001500,-0.003800,
0.001500,-0.000800,
0.003000,0.000700,
0.005200,0.000000,
0.005200,-0.000800,
0.005200,-0.001500,
0.005200,-0.003000,
0.008200,-0.004600,
0.008200,-0.002300,
0.004500,-0.000800,
0.000700,-0.000800,
-0.000800,0.000000,
-0.001500,0.001500,
-0.003000,0.003000,
-0.003000,0.000700,
-0.003800,-0.000800,
-0.005300,0.000700,
-0.004600,0.001500,
-0.004600,0.000700,
-0.002300,-0.001500,
-0.001500,-0.002300,
-0.003000,-0.002300,
-0.002300,-0.001500,
-0.000800,-0.000800,
0.002200,0.000000,
0.001500,0.002200,
0.003700,0.002200,
0.004500,0.002200,
0.004500,0.002200,
0.006000,0.003700,
0.007500,0.003000,
0.002200,0.003700,
-0.000800,0.003000,
-0.000800,0.000700,
-0.001500,0.000700,
-0.003000,0.000700,
-0.004600,-0.000800,
-0.004600,-0.001500,
-0.004600,-0.001500,
-0.003800,-0.003800,
-0.003000,-0.001500,
-0.003000,-0.003000,
-0.004600,-0.002300,
-0.005300,-0.001500,
-0.001500,-0.000800,
0.000700,0.000700,
0.000700,0.000000,
0.000000,-0.000800,
0.001500,0.001500,
0.001500,0.001500,
0.000700,0.000700,
0.000700,-0.000800,
0.002200,-0.000800,
0.004500,0.001500,
0.003700,0.001500,
0.000700,0.002200,
0.000000,0.003000,
0.001500,0.002200,
0.000000,0.000700,
-0.000800,0.000700,
-0.000800,0.000700,
0.000700,-0.000800,
0.001500,-0.001500,
0.002200,-0.002300,
0.005200,-0.003000,
0.005200,-0.001500,
0.004500,-0.002300,
0.001500,-0.004600,
-0.000800,-0.003000,
-0.001500,-0.003800,
-0.003000,-0.002300,
-0.003000,-0.001500,
-0.003800,-0.003000,
-0.004600,-0.001500,
-0.005300,0.000700,
-0.002300,0.003000,
-0.001500,0.004500,
0.000700,0.005200,
-0.000800,0.005200,
-0.002300,0.005200,
-0.000800,0.006000,
-0.001500,0.004500,
0.001500,0.003700,
0.003700,0.000000,
0.005200,-0.000800,
0.003700,0.001500,
-0.001500,0.000000,
-0.003800,0.001500,
-0.003800,0.001500,
-0.004600,-0.000800,
-0.003800,-0.001500,
-0.001500,-0.001500,
0.002200,-0.000800,
0.003000,-0.001500,
0.001500,-0.001500,
0.000700,-0.001500,
-0.000800,-0.003000,
0.000700,-0.004600,
0.001500,-0.003800,
-0.000800,-0.003000,
-0.000800,-0.003000,
0.002200,-0.005300,
0.001500,-0.004600,
-0.004600,-0.004600,
-0.004600,-0.003800,
-0.003800,-0.003000,
-0.005300,-0.003000,
-0.002300,-0.001500,
-0.003000,-0.002300,
-0.004600,0.000000,
-0.000800,0.001500,
0.000700,0.000000,
0.004500,0.000000,
0.002200,0.003000,
0.000700,0.001500,
-0.000800,-0.000800,
-0.003000,0.000700,
-0.004600,0.001500,
-0.003800,0.001500,
-0.001500,0.001500,
0.000700,0.000700,
0.002200,0.000700,
0.003700,-0.000800,
0.003000,0.000700,
0.001500,-0.000800,
0.000000,0.001500,
0.000000,0.003700,
0.000000,0.003700,
-0.001500,0.004500,
-0.003000,0.003700,
-0.001500,0.002200,
-0.000800,-0.001500,
-0.000800,-0.003000,
0.000700,-0.003000,
0.000700,-0.001500,
0.001500,0.000700,
0.000000,0.000700,
0.001500,0.005200,
0.006000,0.003000,
0.006700,0.001500,
0.004500,0.001500,
0.001500,-0.000800,
0.001500,0.003000,
0.002200,0.003000,
0.003000,0.004500,
0.000700,0.004500,
-0.000800,0.001500,
-0.000800,0.003000,
-0.003000,0.004500,
-0.001500,0.004500,
-0.001500,0.003000,
-0.001500,0.000700,
-0.003000,-0.001500,
-0.003800,-0.001500,
-0.001500,-0.002300,
-0.000800,-0.001500,
0.000000,-0.002300,
0.001500,-0.003000,
0.003000,-0.004600,
0.003000,-0.004600,
0.002200,-0.000800,
0.003000,-0.002300,
0.004500,-0.000800,
0.005200,0.000000,
0.006700,0.001500,
0.002200,0.000700,
0.001500,-0.000800,
0.004500,-0.000800,
0.001500,-0.003000,
0.000700,-0.003800,
-0.000800,-0.003000,
-0.001500,-0.003000,
-0.005300,-0.003800,
-0.009100,-0.004600,
-0.008300,-0.003000,
-0.008300,-0.001500,
-0.007500,-0.001500,
-0.007500,-0.000800,
-0.006000,0.003000,
-0.003000,0.003700,
-0.003800,0.005200,
-0.004600,0.005200,
0.000000,0.006700,
0.006000,0.004500,
0.006700,0.001500,
0.004500,0.001500,
0.006000,0.000700,
0.005200,0.001500,
0.004500,0.000000,
0.002200,0.000700,
-0.001500,-0.000800,
-0.001500,-0.001500,
-0.001500,-0.000800,
0.001500,-0.001500,
0.004500,-0.001500,
0.001500,-0.001500,
0.004500,-0.001500,
0.005200,-0.003000,
0.003000,-0.001500,
0.004500,-0.000800,
0.000700,0.000000,
-0.000800,0.001500,
0.001500,-0.000800,
0.002200,-0.003000,
0.004500,-0.003000,
0.005200,-0.003000,
0.003000,-0.004600,
0.000700,-0.005300,
-0.001500,-0.004600,
-0.002300,-0.004600,
-0.003000,-0.004600,
-0.001500,-0.003800,
-0.001500,-0.000800,
-0.004600,0.000000,
-0.005300,-0.000800,
-0.007500,0.001500,
-0.006800,0.003000,
-0.005300,0.004500,
-0.005300,0.003000,
-0.001500,0.001500,
0.000000,0.002200,
0.000000,0.001500,
-0.000800,0.001500,
0.000000,0.003700,
0.000000,0.003000,
0.002200,0.003000,
0.005200,0.004500,
0.004500,0.002200,
0.005200,0.002200,
0.004500,0.000000,
0.002200,0.000000,
0.000700,-0.000800,
0.000700,-0.001500,
0.001500,-0.003000,
0.001500,-0.005300,
0.001500,-0.005300,
0.000000,-0.008300,
-0.000800,-0.004600,
-0.000800,-0.003800,
0.000000,-0.002300,
0.000700,-0.000800,
-0.001500,-0.001500,
-0.003000,-0.001500,
-0.003000,0.000700,
-0.004600,0.003000,
-0.002300,0.001500,
-0.000800,0.003000,
-0.003000,0.005200,
-0.001500,0.004500,
-0.000800,0.005200,
-0.002300,0.004500,
-0.001500,0.001500,
0.000000,0.001500,
0.000700,0.003000,
0.001500,0.002200,
0.001500,0.000700,
0.003000,-0.000800,
0.003000,-0.000800,
0.002200,-0.000800,
0.004500,-0.001500,
0.004500,-0.001500,
0.004500,0.000700,
0.000700,0.000700,
-0.003000,0.000700,
-0.003800,0.003000,
-0.001500,0.001500,
0.000000,0.000700,
0.000700,0.000000,
-0.003000,-0.000800,
-0.005300,-0.001500,
-0.003000,0.002200,
-0.001500,0.001500,
-0.001500,-0.000800,
-0.005300,0.000700,
-0.001500,0.003000,
0.000700,0.003000,
0.000700,0.001500,
0.002200,0.001500,
0.003000,0.003000,
0.000700,0.000700,
-0.001500,0.000700,
0.000700,0.000700,
0.001500,-0.001500,
0.000700,-0.001500,
0.001500,-0.001500,
0.003000,-0.001500,
0.003000,-0.003000,
-0.000800,-0.003000,
0.000000,-0.003000,
-0.001500,-0.004600,
-0.003000,-0.003000,
-0.004600,-0.000800,
-0.009100,-0.000800,
-0.009800,-0.002300,
-0.008300,0.000700,
-0.006000,0.001500,
-0.003000,0.002200,
-0.000800,0.003000,
0.004500,0.000700,
0.007500,0.001500,
0.009000,0.000700,
0.015700,0.000700,
0.018000,0.002200,
0.014200,0.002200,
0.005200,0.000700,
0.000700,0.001500,
0.001500,0.003700,
-0.000800,0.003000,
-0.003800,0.000700,
-0.003800,-0.001500,
-0.003000,-0.000800,
-0.005300,0.000700,
-0.003000,0.000000,
-0.004600,-0.000800,
-0.004600,-0.003000,
-0.003000,-0.006000,
-0.003000,-0.005300,
-0.003000,-0.005300,
-0.003000,-0.003000,
0.000700,-0.000800,
-0.000800,-0.001500,
-0.001500,0.000000,
-0.002300,0.000000,
0.000700,-0.000800,
0.001500,0.001500,
-0.001500,0.000000,
-0.001500,-0.000800,
-0.003000,0.000700,
-0.003000,0.003000,
-0.002300,0.001500,
-0.003000,0.000000,
-0.006800,0.000700,
-0.008300,-0.000800,
-0.003000,-0.000800,
0.000000,-0.000800,
0.003000,0.000700,
0.004500,0.001500,
0.006000,0.003000,
0.006700,0.001500,
0.004500,-0.001500,
0.001500,-0.003000,
0.003000,-0.003000,
0.005200,-0.002300,
-0.001500,0.000000,
-0.006800,0.000000,
-0.006800,-0.003000,
-0.004600,-0.001500,
0.002200,0.000000,
0.009700,0.001500,
0.014200,0.003000,
0.019500,0.002200,
0.026200,0.000700,
0.022500,0.000700,
0.014200,0.002200,
0.011200,0.000700,
0.002200,0.000700,
0.000700,0.000700,
0.001500,0.000700,
0.000700,0.000700,
-0.003000,-0.003000,
-0.006000,-0.004600,
-0.006800,-0.004600,
-0.006800,-0.005300,
-0.005300,-0.003800,
-0.009800,-0.004600,
-0.012000,-0.002300,
-0.010500,0.000000,
-0.008300,0.000700,
-0.006800,0.003000,
-0.006000,0.003700,
-0.003800,0.002200,
-0.006800,0.003000,
-0.014300,0.000000,
-0.016500,-0.003000,
-0.012800,-0.000800,
-0.011300,-0.000800,
-0.010500,-0.000800,
-0.012000,-0.000800,
-0.015800,0.000700,
-0.014300,0.003000,
-0.003000,0.003000,
0.009700,0.003700,
0.010500,0.004500,
0.006700,0.003700,
0.003000,0.002200,
0.015000,0.000700,
0.029200,0.003000,
0.029200,0.000700,
0.030700,0.000700,
0.029200,0.001500,
0.016500,0.001500,
0.004500,0.003000,
0.003000,0.003000,
0.005200,0.001500,
0.007500,0.001500,
0.003000,0.000700,
-0.002300,0.002200,
-0.006800,0.000700,
-0.009800,-0.000800,
-0.010500,0.000000,
-0.012000,0.000000,
-0.012000,-0.001500,
-0.012800,-0.001500,
-0.015000,-0.000800,
-0.018100,-0.003000,
-0.016500,-0.003800,
-0.015000,-0.003800,
-0.014300,-0.002300,
-0.009800,0.000700,
-0.003000,0.000700,
0.004500,0.000000,
0.012000,-0.001500,
0.014200,0.000000,
0.015700,0.000000,
0.012700,-0.000800,
0.004500,-0.000800,
0.001500,0.000000,
-0.001500,-0.000800,
-0.002300,-0.001500,
0.001500,-0.002300,
0.001500,0.000000,
-0.001500,0.001500,
-0.001500,0.000000,
0.001500,0.000700,
0.000700,0.002200,
-0.004600,0.000700,
-0.007500,-0.000800,
-0.005300,0.000000,
-0.002300,0.000700,
-0.002300,0.001500,
-0.001500,0.000000,
0.000700,0.000700,
0.001500,0.000700,
0.000700,0.000000,
0.003000,0.001500,
0.006700,0.000000,
0.006700,0.000700,
0.007500,-0.001500,
0.006700,-0.001500,
0.006700,0.000700,
0.006000,-0.001500,
0.005200,-0.000800,
0.006000,-0.000800,
0.005200,-0.000800,
0.001500,0.000700,
-0.001500,0.002200,
-0.005300,0.003000,
-0.003000,0.001500,
-0.003000,-0.000800,
-0.006800,-0.004600,
-0.012000,-0.003000,
-0.011300,-0.001500,
-0.010500,-0.001500,
-0.011300,-0.001500,
-0.008300,-0.002300,
-0.006800,-0.001500,
-0.002300,-0.001500,
0.005200,-0.001500,
0.008200,-0.003000,
0.006700,-0.003000,
0.009700,-0.001500,
0.012000,-0.002300,
0.011200,-0.004600,
0.013500,-0.003000,
0.013500,-0.003000,
0.014200,-0.000800,
0.009700,0.000000,
0.004500,0.000700,
0.003000,0.000700,
-0.000800,0.000700,
-0.006000,0.002200,
-0.009800,0.003000,
-0.006800,0.002200,
-0.002300,0.001500,
-0.003000,0.001500,
-0.000800,0.001500,
0.006700,0.001500,
0.006000,0.000700,
0.004500,0.002200,
0.001500,0.001500,
-0.002300,0.000700,
-0.010500,0.000700,
-0.019500,-0.000800,
-0.020300,0.000700,
-0.015800,0.000000,
-0.012800,0.000000,
-0.009800,0.002200,
-0.004600,0.001500,
-0.003800,0.004500,
0.001500,0.005200,
0.013500,0.006700,
0.016500,0.004500,
0.009000,0.001500,
-0.000800,-0.000800,
-0.002300,0.000700,
0.000700,-0.001500,
0.006700,-0.002300,
0.010500,-0.001500,
0.003700,-0.005300,
0.000700,-0.004600,
-0.002300,-0.001500,
-0.004600,-0.001500,
-0.005300,-0.001500,
-0.001500,-0.000800,
0.000700,-0.000800,
0.000700,-0.000800,
0.003700,0.000000,
0.007500,-0.003000,
0.012000,-0.003000,
0.015700,-0.002300,
0.008200,-0.001500,
-0.004600,-0.001500,
-0.002300,-0.005300,
-0.001500,-0.001500,
-0.006000,0.002200,
-0.008300,0.001500,
-0.010500,0.002200,
-0.008300,0.001500,
-0.004600,0.002200,
-0.002300,0.000700,
0.000000,0.000700,
0.000700,0.000000,
-0.000800,-0.001500,
-0.003800,-0.000800,
-0.006800,-0.000800,
-0.003000,-0.000800,
-0.003000,-0.001500,
-0.006800,-0.003000,
-0.005300,-0.000800,
0.000000,0.000000,
0.007500,0.000700,
0.010500,0.002200,
0.010500,0.003000,
0.011200,0.003000,
0.011200,0.003000,
0.009700,0.004500,
0.004500,0.003000,
-0.000800,0.004500,
-0.006800,0.004500,
-0.009100,0.001500,
-0.011300,0.000700,
-0.013500,0.001500,
-0.012000,-0.001500,
-0.007500,-0.001500,
-0.004600,-0.001500,
0.004500,-0.003000,
0.012700,-0.002300,
0.008200,-0.004600,
0.005200,-0.003800,
0.000700,-0.003000,
-0.005300,-0.000800,
0.001500,0.000700,
0.000700,0.000700,
-0.000800,0.000700,
0.006700,0.001500,
0.003000,0.002200,
0.000000,0.003000,
0.016500,0.004500,
0.027700,0.001500,
0.018700,-0.000800,
0.003000,0.000000,
-0.002300,0.000000,
-0.007500,-0.000800,
-0.005300,0.002200,
0.000700,0.003700,
-0.003000,0.003000,
-0.011300,0.003700,
-0.014300,0.001500,
-0.005300,0.003000,
-0.006800,0.003000,
-0.008300,0.001500,
-0.008300,0.000000,
-0.008300,-0.000800,
0.002200,0.001500,
0.008200,-0.000800,
0.005200,-0.001500,
0.001500,-0.000800,
0.006000,-0.000800,
0.012000,0.000700,
0.013500,-0.000800,
0.008200,0.000700,
0.002200,0.000000,
-0.000800,-0.001500,
-0.003800,-0.001500,
-0.004600,-0.001500,
-0.005300,-0.001500,
-0.004600,-0.003000,
-0.003800,-0.002300,
-0.004600,-0.001500,
-0.004600,-0.000800,
-0.002300,-0.000800,
0.000700,-0.001500,
0.000700,0.001500,
0.000000,0.003000,
-0.000800,0.002200,
0.000700,0.000700,
0.002200,0.002200,
0.000700,0.001500,
-0.000800,-0.000800,
0.006000,-0.001500,
0.009700,-0.000800,
0.006700,-0.001500,
0.006000,-0.003800,
0.003000,-0.000800,
0.001500,0.002200,
0.002200,0.001500,
0.004500,0.003000,
0.006700,0.003000,
0.004500,0.001500,
-0.008300,0.003000,
-0.015800,0.005200,
-0.020300,0.003700,
-0.018800,0.004500,
-0.012800,0.006700,
-0.010500,0.006000,
-0.003000,0.003000,
0.007500,0.000000,
0.011200,-0.001500,
0.009000,-0.003000,
0.005200,-0.004600,
0.003700,-0.005300,
0.009000,-0.004600,
0.009000,-0.003000,
0.008200,-0.004600,
